id,fonte,tipo,titulo,data
dou/dou_23588104_despacho_stm_anp_n_236_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO STM-ANP Nº 236, DE 10 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23588105_despacho_stm_anp_n_237_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO STM-ANP Nº 237, DE 10 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23588106_despacho_stm_anp_n_238_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO STM-ANP Nº 238, DE 10 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23588453_despacho_sdl_anp_n_239_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 239, DE 10 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23588454_despacho_sdl_anp_n_240_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 240, DE 10 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23588455_despacho_sdl_anp_n_241_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 241, DE 10 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23588456_despacho_sdl_anp_n_242_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 242, DE 10 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23588457_despacho_sdl_anp_n_243_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 243, DE 10 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23588544_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588566_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588573_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588574_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588575_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588576_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588588_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588592_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588593_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588594_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588595_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588596_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588608_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588609_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588610_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588611_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588612_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23588613_despacho.txt,DOU,documento,Despacho,11/02/2026
dou/dou_23590016_despacho_sep_anp_n_244_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SEP-ANP Nº 244, DE 10 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590454_despacho_n_115_de_27_de_janeiro_de_2026.txt,DOU,documento,"DESPACHO Nº 115, DE 27 DE JANEIRO DE 2026",11/02/2026
dou/dou_23590455_despacho_n_308_de_2_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 308, DE 2 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590456_despacho_n_309_de_2_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 309, DE 2 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590457_despacho_n_282_de_30_de_janeiro_de_2026.txt,DOU,documento,"DESPACHO Nº 282, DE 30 DE JANEIRO DE 2026",11/02/2026
dou/dou_23590458_despacho_n_283_de_30_de_janeiro_de_2026.txt,DOU,documento,"DESPACHO Nº 283, DE 30 DE JANEIRO DE 2026",11/02/2026
dou/dou_23590459_despacho_n_284_de_30_de_janeiro_de_2026.txt,DOU,documento,"DESPACHO Nº 284, DE 30 DE JANEIRO DE 2026",11/02/2026
dou/dou_23590460_despacho_n_286_de_30_de_janeiro_de_2026.txt,DOU,documento,"DESPACHO Nº 286, DE 30 DE JANEIRO DE 2026",11/02/2026
dou/dou_23590461_despacho_n_303_de_2_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 303, DE 2 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590462_despacho_n_304_de_2_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 304, DE 2 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590463_despacho_n_306_de_2_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 306, DE 2 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590465_despacho_n_307_de_2_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 307, DE 2 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590580_despacho_n_20_756_gepem_anm_2026.txt,DOU,documento,DESPACHO nº 20.756/GEPEM/ANM/2026,11/02/2026
dou/dou_23590598_despacho_n_436_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 436, DE 9 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590599_despacho_n_426_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 426, DE 9 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590601_despacho_n_298_de_30_de_janeiro_de_2026.txt,DOU,documento,"DESPACHO Nº 298, DE 30 DE JANEIRO DE 2026",11/02/2026
dou/dou_23590602_despacho_n_299_de_30_de_janeiro_de_2026.txt,DOU,documento,"DESPACHO Nº 299, DE 30 DE JANEIRO DE 2026",11/02/2026
dou/dou_23590603_despacho_n_311_de_2_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 311, DE 2 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590604_despacho_n_312_de_2_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 312, DE 2 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590605_despacho_n_313_de_2_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 313, DE 2 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590606_despacho_n_314_de_2_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 314, DE 2 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590607_despacho_n_315_de_2_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 315, DE 2 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590608_despacho_n_383_de_4_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 383, DE 4 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590609_despacho_n_397_de_5_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 397, DE 5 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590610_despacho_n_437_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 437, DE 9 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590611_despacho_n_402_de_6_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 402, DE 6 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590612_despacho_n_420_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 420, DE 9 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590613_despacho_n_425_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 425, DE 9 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590614_despacho_n_427_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 427, DE 9 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590615_despacho_n_438_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 438, DE 9 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590616_despacho_n_439_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 439, DE 9 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590617_despacho_n_440_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 440, DE 9 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590618_despacho_n_441_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 441, DE 9 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590619_despacho_n_442_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 442, DE 9 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590620_despacho_n_443_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 443, DE 9 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590621_despacho_n_444_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 444, DE 9 DE FEVEREIRO DE 2026",11/02/2026
dou/dou_23590977_alvar_n_995_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 995, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23590978_alvar_n_996_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 996, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23590979_alvar_n_997_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 997, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23590980_alvar_n_999_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 999, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23590994_alvar_n_998_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 998, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23591173_alvar_n_1_002_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.002, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23591174_alvar_n_1_004_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.004, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23591218_alvar_n_1_000_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.000, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23591219_alvar_n_1_001_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.001, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23591220_alvar_n_1_003_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.003, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23591522_alvar_n_1_009_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.009, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23591529_alvar_n_1_005_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.005, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23591530_alvar_n_1_006_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.006, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23591531_alvar_n_1_007_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.007, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23591532_alvar_n_1_008_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.008, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23592210_despacho_sdl_anp_n_246_de_11_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 246, DE 11 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23592211_despacho_sdl_anp_n_247_de_11_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 247, DE 11 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23592300_alvar_n_1_010_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.010, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23592301_alvar_n_1_011_de_10_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.011, de 10 de FEVEREIRO de 2026",12/02/2026
dou/dou_23592787_autoriza_o_spc_anp_n_83_de_11_de_fevereiro_de_2026.txt,DOU,documento,"AUTORIZAÇÃO SPC-ANP Nº 83, DE 11 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23592808_autoriza_o_spc_anp_n_84_de_11_de_fevereiro_de_2026.txt,DOU,documento,"AUTORIZAÇÃO SPC-ANP Nº 84, DE 11 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23593654_portaria_mme_n_895_de_11_de_fevereiro_de_2026.txt,DOU,documento,"PORTARIA MME Nº 895, DE 11 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23593826_portaria_sntep_mme_n_3_058_de_6_de_fevereiro_de_20.txt,DOU,documento,"PORTARIA SNTEP/MME Nº 3.058, DE 6 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23593827_portaria_sntep_mme_n_3_059_de_6_de_fevereiro_de_20.txt,DOU,documento,"PORTARIA SNTEP/MME Nº 3.059, DE 6 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23594146_portaria_sntep_mme_n_3_061_de_11_de_fevereiro_de_2.txt,DOU,documento,"PORTARIA SNTEP/MME Nº 3.061, DE 11 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23594200_portaria_sntep_mme_n_3_060_de_11_de_fevereiro_de_2.txt,DOU,documento,"PORTARIA SNTEP/MME Nº 3.060, DE 11 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23594264_despacho.txt,DOU,documento,Despacho,12/02/2026
dou/dou_23594265_despacho.txt,DOU,documento,Despacho,12/02/2026
dou/dou_23594279_despacho.txt,DOU,documento,Despacho,12/02/2026
dou/dou_23594280_despacho.txt,DOU,documento,Despacho,12/02/2026
dou/dou_23594290_despacho.txt,DOU,documento,Despacho,12/02/2026
dou/dou_23594291_despacho.txt,DOU,documento,Despacho,12/02/2026
dou/dou_23594308_despacho.txt,DOU,documento,Despacho,12/02/2026
dou/dou_23594310_despacho.txt,DOU,documento,Despacho,12/02/2026
dou/dou_23594771_retifica_o.txt,DOU,documento,RETIFICAÇÃO,12/02/2026
dou/dou_23594772_despacho_n_432_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 432, DE 9 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23594773_portaria_n_7_053_de_9_de_fevereiro_de_2026.txt,DOU,documento,"PORTARIA Nº 7.053, DE 9 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23594775_despacho_n_434_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 434, DE 9 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23594776_despacho_n_446_de_9_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 446, DE 9 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23594777_despacho_n_458_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 458, DE 10 DE FEVEREIRO DE 2026",12/02/2026
dou/dou_23595262_despacho_sso_anp_n_248_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SSO-ANP Nº 248, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23596550_despacho_sdl_anp_n_249_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 249, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23596551_despacho_sdl_anp_n_250_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 250, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23596552_despacho_sdl_anp_n_251_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 251, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23596553_despacho_sdl_anp_n_252_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 252, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23597921_autoriza_o_cpt_anp_n_85_de_12_de_fevereiro_de_2026.txt,DOU,documento,"AUTORIZAÇÃO CPT-ANP Nº 85, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23597922_despacho_sdt_anp_n_254_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDT-ANP Nº 254, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23597923_despacho_sdl_anp_n_253_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 253, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23597985_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23597986_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598054_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598055_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598074_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598075_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598076_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598077_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598078_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598079_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598080_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598088_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598089_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598103_despacho_n_472_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 472, DE 10 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23598104_despacho_n_474_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 474, DE 10 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23598105_despacho_n_475_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 475, DE 10 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23598106_despacho_n_476_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 476, DE 10 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23598235_despacho_n_463_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 463, DE 10 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23598236_despacho_n_465_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 465, DE 10 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23598237_despacho_n_466_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 466, DE 10 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23598238_despacho_n_530_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 530, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23598239_despacho_n_246_de_28_de_janeiro_de_2026.txt,DOU,documento,"DESPACHO Nº 246, DE 28 DE JANEIRO DE 2026",13/02/2026
dou/dou_23598240_despacho_n_484_de_11_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 484, DE 11 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23598241_despacho_n_491_de_11_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 491, DE 11 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23598242_resolu_o_autorizativa_n_16_614_de_10_de_fevereiro_.txt,DOU,documento,"RESOLUÇÃO AUTORIZATIVA Nº 16.614, DE 10 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23598243_resolu_o_autorizativa_n_16_615_de_10_de_fevereiro_.txt,DOU,documento,"RESOLUÇÃO AUTORIZATIVA Nº 16.615, DE 10 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23598272_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598273_despacho.txt,DOU,documento,Despacho,13/02/2026
dou/dou_23598419_resolu_o_n_7_de_9_de_fevereiro_de_2026.txt,DOU,documento,"RESOLUÇÃO Nº 7, de 9 DE FEVEREIRO de 2026",13/02/2026
dou/dou_23598420_resolu_o_n_8_de_9_de_fevereiro_de_2026.txt,DOU,documento,"RESOLUÇÃO Nº 8, de 9 DE FEVEREIRO de 2026",13/02/2026
dou/dou_23598421_resolu_o_n_9_de_9_de_fevereiro_de_2026.txt,DOU,documento,"RESOLUÇÃO Nº 9, de 9 DE FEVEREIRO de 2026",13/02/2026
dou/dou_23598422_resolu_o_n_10_de_9_de_fevereiro_de_2026.txt,DOU,documento,"RESOLUÇÃO Nº 10, de 9 DE FEVEREIRO de 2026",13/02/2026
dou/dou_23599040_despacho_sdl_anp_n_255_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 255, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23599070_despacho_n_354_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 354, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23599071_despacho_n_479_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 479, DE 10 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23599072_despacho_n_525_de_11_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 525, DE 11 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23599073_despacho_n_535_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 535, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23599074_despacho_n_536_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 536, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23599075_despacho_n_537_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 537, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23599076_despacho_n_538_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 538, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23599077_despacho_n_539_de_12_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 539, DE 12 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23599600_resolu_o_cgiee_n_1_de_6_de_fevereiro_de_2026.txt,DOU,documento,"RESOLUÇÃO CGIEE Nº 1, DE 6 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23599604_autoriza_o_sdl_anp_n_86_de_13_de_fevereiro_de_2026.txt,DOU,documento,"AUTORIZAÇÃO SDL-ANP Nº 86, DE 13 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23599605_autoriza_o_sdl_anp_n_87_de_13_de_fevereiro_de_2026.txt,DOU,documento,"AUTORIZAÇÃO SDL-ANP Nº 87, DE 13 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23599606_autoriza_o_sdl_anp_n_88_de_13_de_fevereiro_de_2026.txt,DOU,documento,"AUTORIZAÇÃO SDL-ANP Nº 88, DE 13 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23599607_autoriza_o_sdl_anp_n_89_de_13_de_fevereiro_de_2026.txt,DOU,documento,"AUTORIZAÇÃO SDL-ANP Nº 89, DE 13 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23599668_despacho_sdl_anp_n_256_de_13_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 256, DE 13 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23600226_resolu_o_homologat_ria_n_3_568_de_10_de_fevereiro_.txt,DOU,documento,"RESOLUÇÃO HOMOLOGATÓRIA Nº 3.568, DE 10 DE FEVEREIRO DE 2026",13/02/2026
dou/dou_23600758_despacho_sdl_anp_n_257_de_13_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 257, DE 13 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23600759_despacho_sdl_anp_n_258_de_13_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO SDL-ANP Nº 258, DE 13 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23600948_despacho_n_526_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 526, DE 10 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23600949_despacho_n_527_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 527, DE 10 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23600950_despacho_n_528_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 528, DE 10 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23600951_despacho_n_529_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 529, DE 10 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23600952_resolu_o_autorizativa_n_16_618_de_10_de_fevereiro_.txt,DOU,documento,"RESOLUÇÃO AUTORIZATIVA Nº 16.618, DE 10 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23601106_despacho_n_511_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 511, DE 10 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23601107_despacho_n_512_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 512, DE 10 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23601148_despacho_n_514_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 514, DE 10 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23601149_despacho_n_515_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 515, DE 10 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23601150_despacho_n_516_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 516, DE 10 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23601151_despacho_n_517_de_10_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 517, DE 10 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23601152_despacho_n_519_de_11_de_fevereiro_de_2026.txt,DOU,documento,"DESPACHO Nº 519, DE 11 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23601153_resolu_o_autorizativa_n_16_616_de_10_de_fevereiro_.txt,DOU,documento,"RESOLUÇÃO AUTORIZATIVA Nº 16.616, DE 10 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23601154_resolu_o_autorizativa_n_16_617_de_10_de_fevereiro_.txt,DOU,documento,"RESOLUÇÃO AUTORIZATIVA Nº 16.617, DE 10 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23601377_portaria_mme_n_896_de_13_de_fevereiro_de_2026.txt,DOU,documento,"PORTARIA MME Nº 896, DE 13 DE FEVEREIRO DE 2026",18/02/2026
dou/dou_23601503_alvar_n_1_026_de_12_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.026, de 12 de FEVEREIRO de 2026",18/02/2026
dou/dou_23601505_alvar_n_1_029_de_12_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.029, de 12 de FEVEREIRO de 2026",18/02/2026
dou/dou_23601539_alvar_n_1_028_de_12_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.028, de 12 de FEVEREIRO de 2026",18/02/2026
dou/dou_23601541_alvar_n_1_030_de_12_de_fevereiro_de_2026.txt,DOU,documento,"Alvará nº 1.030, de 12 de FEVEREIRO de 2026",18/02/2026
